classification,sport,league,event,market,player,period,side_a,line_a,book_a,odds_a,side_b,line_b,book_b,odds_b,combined_implied,reason
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-125","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-126","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","216.5","4c","-130","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","216","rebet","104","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","216.5","rebet","100","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-136","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","216","rebet","104","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","216.5","rebet","100","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-137","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","216","rebet","104","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","216.5","rebet","100","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215.5","4c","-142","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","215","rebet","111","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","215.5","rebet","108","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","216","rebet","104","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","216.5","rebet","100","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","217.5","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","215","rebet","111","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","215.5","rebet","108","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","216","rebet","104","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","216.5","rebet","100","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","217","rebet","-103","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","218","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
